epoch,client_id,set_name,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9
103,84,scoreA,119,4,3,4,2,5,1,3,0,118
103,84,fedrn,123,0,0,0,0,0,0,0,0,122
103,84,final,123,0,0,0,0,0,0,0,0,122
103,39,scoreA,121,1,11,7,1,3,2,3,121,11
103,39,fedrn,122,0,0,0,0,0,0,0,126,0
103,39,final,122,0,0,0,0,0,0,0,126,0
103,82,scoreA,1,0,0,0,114,0,0,0,115,0
103,82,fedrn,0,0,0,0,121,0,0,0,119,0
103,82,final,0,0,0,0,121,0,0,0,119,0
104,64,scoreA,0,2,234,0,0,1,0,0,0,1
104,64,fedrn,0,0,240,0,0,0,0,0,0,0
104,64,final,0,0,240,0,0,0,0,0,0,0
104,80,scoreA,2,6,3,3,7,0,236,4,3,4
104,80,fedrn,0,0,0,0,0,0,240,0,0,0
104,80,final,0,0,0,0,0,0,240,0,0,0
104,31,scoreA,114,119,2,6,8,5,5,2,5,3
104,31,fedrn,113,122,0,0,0,0,0,0,0,0
104,31,final,113,122,0,0,0,0,0,0,0,0
104,23,scoreA,1,108,0,1,3,118,1,1,1,5
104,23,fedrn,0,115,0,0,0,130,0,0,0,0
104,23,final,0,115,0,0,0,130,0,0,0,0
104,20,scoreA,0,2,121,8,3,3,3,117,4,8
104,20,fedrn,0,0,123,1,0,0,0,127,0,0
104,20,final,0,0,123,1,0,0,0,127,0,0
104,60,scoreA,2,1,235,3,1,3,1,0,0,1
104,60,fedrn,0,0,240,0,0,0,0,0,0,0
104,60,final,0,0,240,0,0,0,0,0,0,0
104,68,scoreA,0,7,0,0,0,0,124,0,0,115
104,68,fedrn,0,0,0,0,0,0,127,0,0,116
104,68,final,0,0,0,0,0,0,127,0,0,116
104,25,scoreA,1,4,4,116,6,4,3,2,120,2
104,25,fedrn,0,0,0,116,0,0,0,0,122,0
104,25,final,0,0,0,116,0,0,0,0,122,0
104,98,scoreA,0,0,0,0,128,119,0,0,0,0
104,98,fedrn,0,0,0,0,128,113,0,0,0,0
104,98,final,0,0,0,0,128,113,0,0,0,0
104,24,scoreA,1,7,10,2,130,114,1,3,3,8
104,24,fedrn,0,0,0,0,127,116,0,0,0,0
104,24,final,0,0,0,0,127,116,0,0,0,0
105,15,scoreA,1,9,4,6,8,113,2,127,3,8
105,15,fedrn,0,0,0,0,0,116,0,135,0,0
105,15,final,0,0,0,0,0,116,0,135,0,0
105,5,scoreA,120,0,0,2,0,0,106,1,0,2
105,5,fedrn,128,0,0,0,0,0,106,0,0,0
105,5,final,128,0,0,0,0,0,106,0,0,0
105,48,scoreA,0,0,0,128,87,0,1,0,1,1
105,48,fedrn,0,0,0,132,109,0,0,0,0,0
105,48,final,0,0,0,132,109,0,0,0,0,0
105,26,scoreA,1,2,2,6,9,2,1,127,2,91
105,26,fedrn,0,0,0,0,0,0,0,129,0,109
105,26,final,0,0,0,0,0,0,0,129,0,109
105,91,scoreA,2,6,122,7,1,5,110,2,1,4
105,91,fedrn,0,0,132,2,0,0,121,0,0,0
105,91,final,0,0,132,2,0,0,121,0,0,0
105,65,scoreA,3,7,3,117,124,6,5,2,1,7
105,65,fedrn,0,0,0,125,129,0,0,0,0,0
105,65,final,0,0,0,125,129,0,0,0,0,0
105,19,scoreA,0,2,2,0,0,124,97,0,0,1
105,19,fedrn,0,0,0,0,0,132,107,0,0,0
105,19,final,0,0,0,0,0,132,107,0,0,0
105,59,scoreA,120,0,0,0,0,0,0,117,0,0
105,59,fedrn,122,0,0,0,0,0,0,118,0,0
105,59,final,122,0,0,0,0,0,0,118,0,0
105,11,scoreA,0,0,0,0,133,105,0,0,0,0
105,11,fedrn,0,0,0,0,138,108,0,0,0,0
105,11,final,0,0,0,0,138,108,0,0,0,0
105,55,scoreA,3,11,1,7,116,5,3,99,1,2
105,55,fedrn,0,0,0,0,128,0,0,118,0,0
105,55,final,0,0,0,0,128,0,0,118,0,0
106,35,scoreA,1,0,88,0,2,1,0,0,127,2
106,35,fedrn,0,0,98,0,0,0,0,0,131,0
106,35,final,0,0,98,0,0,0,0,0,131,0
106,71,scoreA,0,113,0,0,0,127,0,0,0,0
106,71,fedrn,0,115,0,0,0,132,0,0,0,0
106,71,final,0,115,0,0,0,132,0,0,0,0
106,4,scoreA,0,0,0,0,0,0,0,123,117,0
106,4,fedrn,0,0,0,0,0,0,0,123,118,0
106,4,final,0,0,0,0,0,0,0,123,118,0
106,26,scoreA,0,0,0,0,0,0,0,128,0,115
106,26,fedrn,0,0,0,0,0,0,0,129,0,120
106,26,final,0,0,0,0,0,0,0,129,0,120
106,59,scoreA,124,0,0,0,0,0,0,118,0,0
106,59,fedrn,123,0,0,0,0,0,0,117,0,0
106,59,final,123,0,0,0,0,0,0,117,0,0
106,13,scoreA,4,13,8,7,5,4,117,5,121,3
106,13,fedrn,0,0,0,0,0,0,112,0,125,0
106,13,final,0,0,0,0,0,0,112,0,125,0
106,39,scoreA,119,0,0,0,0,0,0,0,132,0
106,39,fedrn,120,0,0,0,0,0,0,0,132,0
106,39,final,120,0,0,0,0,0,0,0,132,0
106,24,scoreA,0,0,0,0,132,115,0,0,0,0
106,24,fedrn,0,0,0,0,129,116,0,0,0,0
106,24,final,0,0,0,0,129,116,0,0,0,0
106,66,scoreA,0,129,0,0,111,0,0,0,0,0
106,66,fedrn,0,131,0,0,111,0,0,0,0,0
106,66,final,0,131,0,0,111,0,0,0,0,0
106,54,scoreA,0,122,0,1,0,0,115,0,0,0
106,54,fedrn,0,125,0,0,0,0,116,0,0,0
106,54,final,0,125,0,0,0,0,116,0,0,0
107,83,scoreA,0,4,131,5,8,1,1,1,2,100
107,83,fedrn,0,0,127,0,0,0,0,0,0,115
107,83,final,0,0,127,0,0,0,0,0,0,115
107,8,scoreA,1,2,7,5,8,7,2,113,127,2
107,8,fedrn,0,0,0,0,0,0,0,114,125,0
107,8,final,0,0,0,0,0,0,0,114,125,0
107,68,scoreA,0,0,0,0,0,0,126,0,0,118
107,68,fedrn,0,0,0,0,0,0,126,0,0,118
107,68,final,0,0,0,0,0,0,126,0,0,118
107,31,scoreA,116,124,0,0,0,0,0,0,0,0
107,31,fedrn,117,123,0,0,0,0,0,0,0,0
107,31,final,117,123,0,0,0,0,0,0,0,0
107,9,scoreA,0,231,1,1,0,0,0,0,0,1
107,9,fedrn,0,240,0,0,0,0,0,0,0,0
107,9,final,0,240,0,0,0,0,0,0,0,0
107,57,scoreA,0,0,0,0,106,0,112,0,0,1
107,57,fedrn,0,0,0,0,129,0,119,0,0,0
107,57,final,0,0,0,0,129,0,119,0,0,0
107,72,scoreA,0,135,0,0,0,0,0,0,0,125
107,72,fedrn,0,135,0,0,0,0,0,0,0,126
107,72,final,0,135,0,0,0,0,0,0,0,126
107,75,scoreA,0,0,1,118,2,0,0,1,108,0
107,75,fedrn,0,0,0,121,0,0,0,0,107,0
107,75,final,0,0,0,121,0,0,0,0,107,0
107,6,scoreA,0,119,0,0,0,0,124,0,0,0
107,6,fedrn,0,117,0,0,0,0,120,0,0,0
107,6,final,0,117,0,0,0,0,120,0,0,0
107,91,scoreA,0,0,134,2,0,0,115,0,0,0
107,91,fedrn,0,0,136,0,0,0,107,0,0,0
107,91,final,0,0,136,0,0,0,107,0,0,0
108,71,scoreA,0,117,0,0,0,130,0,0,0,0
108,71,fedrn,0,116,0,0,0,134,0,0,0,0
108,71,final,0,116,0,0,0,134,0,0,0,0
108,70,scoreA,2,1,1,1,0,110,0,1,111,2
108,70,fedrn,0,0,0,0,0,116,0,0,116,0
108,70,final,0,0,0,0,0,116,0,0,116,0
108,72,scoreA,0,135,0,0,0,0,0,0,0,125
108,72,fedrn,0,134,0,0,0,0,0,0,0,126
108,72,final,0,134,0,0,0,0,0,0,0,126
108,44,scoreA,0,0,0,0,0,0,112,132,0,0
108,44,fedrn,0,0,0,0,0,0,117,132,0,0
108,44,final,0,0,0,0,0,0,117,132,0,0
108,67,scoreA,0,124,0,0,0,0,0,0,124,0
108,67,fedrn,0,123,0,0,0,0,0,0,121,0
108,67,final,0,123,0,0,0,0,0,0,121,0
108,73,scoreA,118,3,3,1,1,1,109,0,1,4
108,73,fedrn,124,0,0,0,0,0,119,0,0,0
108,73,final,124,0,0,0,0,0,119,0,0,0
108,93,scoreA,0,1,1,0,0,0,102,0,0,128
108,93,fedrn,0,0,0,0,0,0,114,0,0,130
108,93,final,0,0,0,0,0,0,114,0,0,130
108,65,scoreA,0,0,0,119,121,0,0,0,0,0
108,65,fedrn,0,0,0,123,130,0,0,0,0,0
108,65,final,0,0,0,123,130,0,0,0,0,0
108,39,scoreA,121,0,0,0,0,0,0,0,109,0
108,39,fedrn,122,0,0,0,0,0,0,0,126,0
108,39,final,122,0,0,0,0,0,0,0,126,0
108,10,scoreA,0,1,4,99,3,3,2,132,1,4
108,10,fedrn,0,0,0,104,0,0,0,136,0,0
108,10,final,0,0,0,104,0,0,0,136,0,0
109,74,scoreA,1,5,3,5,1,230,2,1,3,3
109,74,fedrn,0,0,0,0,0,240,0,0,0,0
109,74,final,0,0,0,0,0,240,0,0,0,0
109,83,scoreA,0,0,126,0,0,0,0,0,0,113
109,83,fedrn,0,0,127,0,0,0,0,0,0,110
109,83,final,0,0,127,0,0,0,0,0,0,110
109,6,scoreA,0,117,0,0,0,0,122,0,0,0
109,6,fedrn,0,116,0,0,0,0,120,0,0,0
109,6,final,0,116,0,0,0,0,120,0,0,0
109,85,scoreA,0,116,0,0,132,0,0,1,0,0
109,85,fedrn,0,114,0,0,131,0,0,0,0,0
109,85,final,0,114,0,0,131,0,0,0,0,0
109,38,scoreA,0,5,125,0,3,4,0,111,1,3
109,38,fedrn,0,0,131,0,0,0,0,106,0,0
109,38,final,0,0,131,0,0,0,0,106,0,0
109,56,scoreA,2,0,119,1,3,3,0,1,0,108
109,56,fedrn,0,0,131,0,0,0,0,0,0,114
109,56,final,0,0,131,0,0,0,0,0,0,114
109,94,scoreA,118,120,0,0,0,0,0,0,0,0
109,94,fedrn,122,119,0,0,0,0,0,0,0,0
109,94,final,122,119,0,0,0,0,0,0,0,0
109,91,scoreA,0,0,133,0,0,0,117,0,0,0
109,91,fedrn,0,0,136,0,0,0,120,0,0,0
109,91,final,0,0,136,0,0,0,120,0,0,0
109,63,scoreA,4,2,7,3,110,124,3,2,2,5
109,63,fedrn,0,0,0,0,108,130,0,0,0,0
109,63,final,0,0,0,0,108,130,0,0,0,0
109,0,scoreA,0,0,240,0,0,0,0,0,0,0
109,0,fedrn,0,0,240,0,0,0,0,0,0,0
109,0,final,0,0,240,0,0,0,0,0,0,0
110,47,scoreA,0,0,0,0,0,122,0,0,0,123
110,47,fedrn,0,0,0,0,0,123,0,0,0,116
110,47,final,0,0,0,0,0,123,0,0,0,116
110,53,scoreA,117,0,1,3,0,0,0,118,0,3
110,53,fedrn,114,0,0,0,0,0,0,122,0,0
110,53,final,114,0,0,0,0,0,0,122,0,0
110,62,scoreA,113,0,0,0,0,0,0,124,0,0
110,62,fedrn,112,0,0,0,0,0,0,125,0,0
110,62,final,112,0,0,0,0,0,0,125,0,0
110,41,scoreA,116,0,0,124,0,0,0,0,0,0
110,41,fedrn,118,0,0,125,0,0,0,0,0,0
110,41,final,118,0,0,125,0,0,0,0,0,0
110,55,scoreA,0,0,0,0,125,0,0,124,0,0
110,55,fedrn,0,0,0,0,126,0,0,123,0,0
110,55,final,0,0,0,0,126,0,0,123,0,0
110,90,scoreA,0,2,2,1,0,1,114,1,113,0
110,90,fedrn,0,0,0,0,0,0,117,0,118,0
110,90,final,0,0,0,0,0,0,117,0,118,0
110,35,scoreA,0,0,104,0,0,0,0,0,131,0
110,35,fedrn,0,0,112,0,0,0,0,0,130,0
110,35,final,0,0,112,0,0,0,0,0,130,0
110,1,scoreA,1,1,0,2,108,3,0,0,119,0
110,1,fedrn,0,0,0,0,112,0,0,0,121,0
110,1,final,0,0,0,0,112,0,0,0,121,0
110,8,scoreA,0,0,0,0,0,0,0,114,126,0
110,8,fedrn,0,0,0,0,0,0,0,115,123,0
110,8,final,0,0,0,0,0,0,0,115,123,0
110,50,scoreA,2,1,111,131,4,1,0,0,0,2
110,50,fedrn,0,0,125,134,0,0,0,0,0,0
110,50,final,0,0,125,134,0,0,0,0,0,0
111,42,scoreA,0,139,0,0,0,0,0,0,102,0
111,42,fedrn,0,138,0,0,0,0,0,0,104,0
111,42,final,0,138,0,0,0,0,0,0,104,0
111,73,scoreA,123,0,0,0,0,0,119,0,0,0
111,73,fedrn,123,0,0,0,0,0,120,0,0,0
111,73,final,123,0,0,0,0,0,120,0,0,0
111,62,scoreA,115,0,0,0,0,0,0,125,0,0
111,62,fedrn,116,0,0,0,0,0,0,125,0,0
111,62,final,116,0,0,0,0,0,0,125,0,0
111,4,scoreA,0,0,0,0,0,0,0,123,118,0
111,4,fedrn,0,0,0,0,0,0,0,124,117,0
111,4,final,0,0,0,0,0,0,0,124,117,0
111,16,scoreA,123,0,0,118,0,0,0,0,0,0
111,16,fedrn,122,0,0,122,0,0,0,0,0,0
111,16,final,122,0,0,122,0,0,0,0,0,0
111,27,scoreA,4,5,124,5,2,120,3,2,2,4
111,27,fedrn,0,0,123,0,0,128,0,0,0,0
111,27,final,0,0,123,0,0,128,0,0,0,0
111,21,scoreA,1,1,100,1,0,115,0,2,3,1
111,21,fedrn,0,0,131,0,0,121,0,0,0,0
111,21,final,0,0,131,0,0,121,0,0,0,0
111,61,scoreA,0,7,1,2,2,3,235,0,0,1
111,61,fedrn,0,0,0,0,0,0,240,0,0,0
111,61,final,0,0,0,0,0,0,240,0,0,0
111,22,scoreA,106,0,2,2,0,129,2,0,1,2
111,22,fedrn,118,0,0,0,0,140,0,0,0,0
111,22,final,118,0,0,0,0,140,0,0,0,0
111,25,scoreA,0,0,0,111,0,0,0,0,123,0
111,25,fedrn,0,0,0,116,0,0,0,0,122,0
111,25,final,0,0,0,116,0,0,0,0,122,0
112,47,scoreA,0,0,0,0,0,122,0,0,0,119
112,47,fedrn,0,0,0,0,0,123,0,0,0,119
112,47,final,0,0,0,0,0,123,0,0,0,119
112,35,scoreA,0,0,113,0,0,0,0,0,132,0
112,35,fedrn,0,0,113,0,0,0,0,0,131,0
112,35,final,0,0,113,0,0,0,0,0,131,0
112,99,scoreA,0,0,0,0,0,0,0,0,126,125
112,99,fedrn,0,0,0,0,0,0,0,0,126,128
112,99,final,0,0,0,0,0,0,0,0,126,128
112,9,scoreA,0,240,0,0,0,0,0,0,0,0
112,9,fedrn,0,240,0,0,0,0,0,0,0,0
112,9,final,0,240,0,0,0,0,0,0,0,0
112,27,scoreA,0,0,94,0,0,127,0,0,0,0
112,27,fedrn,0,0,120,0,0,129,0,0,0,0
112,27,final,0,0,120,0,0,129,0,0,0,0
112,12,scoreA,0,1,3,114,0,2,3,0,1,116
112,12,fedrn,0,0,0,130,0,0,0,0,0,118
112,12,final,0,0,0,130,0,0,0,0,0,118
112,30,scoreA,97,1,134,7,4,10,6,3,3,0
112,30,fedrn,106,0,135,0,0,0,0,0,0,0
112,30,final,106,0,135,0,0,0,0,0,0,0
112,11,scoreA,0,0,0,0,139,103,0,0,0,0
112,11,fedrn,0,0,0,0,136,105,0,0,0,0
112,11,final,0,0,0,0,136,105,0,0,0,0
112,13,scoreA,0,0,0,0,0,0,113,0,126,0
112,13,fedrn,0,0,0,0,0,0,112,0,126,0
112,13,final,0,0,0,0,0,0,112,0,126,0
112,37,scoreA,0,0,0,0,0,115,0,122,0,0
112,37,fedrn,0,0,0,0,0,122,0,122,0,0
112,37,final,0,0,0,0,0,122,0,122,0,0
113,69,scoreA,1,5,128,1,115,5,0,0,1,5
113,69,fedrn,0,0,139,0,120,0,0,0,0,0
113,69,final,0,0,139,0,120,0,0,0,0,0
113,87,scoreA,0,0,0,0,0,0,0,0,120,125
113,87,fedrn,0,0,0,0,0,0,0,0,130,129
113,87,final,0,0,0,0,0,0,0,0,130,129
113,23,scoreA,0,116,0,0,0,128,0,0,0,0
113,23,fedrn,0,115,0,0,0,129,0,0,0,0
113,23,final,0,115,0,0,0,129,0,0,0,0
113,88,scoreA,233,0,0,2,1,0,1,1,1,1
113,88,fedrn,240,0,0,0,0,0,0,0,0,0
113,88,final,240,0,0,0,0,0,0,0,0,0
113,60,scoreA,0,0,240,0,0,0,0,0,0,0
113,60,fedrn,0,0,240,0,0,0,0,0,0,0
113,60,final,0,0,240,0,0,0,0,0,0,0
113,94,scoreA,122,124,0,0,0,0,0,0,0,0
113,94,fedrn,121,125,0,0,0,0,0,0,0,0
113,94,final,121,125,0,0,0,0,0,0,0,0
113,6,scoreA,0,114,0,0,0,0,120,0,0,0
113,6,fedrn,0,117,0,0,0,0,119,0,0,0
113,6,final,0,117,0,0,0,0,119,0,0,0
113,65,scoreA,0,0,0,126,88,0,0,0,0,0
113,65,fedrn,0,0,0,125,115,0,0,0,0,0
113,65,final,0,0,0,125,115,0,0,0,0,0
113,7,scoreA,110,127,9,10,5,3,4,3,6,8
113,7,fedrn,110,133,0,1,0,0,0,0,0,0
113,7,final,110,133,0,1,0,0,0,0,0,0
113,24,scoreA,0,0,0,0,129,115,0,0,0,0
113,24,fedrn,0,0,0,0,133,117,0,0,0,0
113,24,final,0,0,0,0,133,117,0,0,0,0
114,8,scoreA,0,0,0,0,0,0,0,115,124,0
114,8,fedrn,0,0,0,0,0,0,0,115,120,0
114,8,final,0,0,0,0,0,0,0,115,120,0
114,38,scoreA,0,0,127,0,0,0,0,116,0,0
114,38,fedrn,0,0,122,0,0,0,0,125,0,0
114,38,final,0,0,122,0,0,0,0,125,0,0
114,34,scoreA,1,2,3,133,0,1,0,91,1,0
114,34,fedrn,0,0,0,136,0,0,0,103,0,0
114,34,final,0,0,0,136,0,0,0,103,0,0
114,26,scoreA,0,0,0,0,0,0,0,126,0,119
114,26,fedrn,0,0,0,0,0,0,0,130,0,121
114,26,final,0,0,0,0,0,0,0,130,0,121
114,36,scoreA,1,124,5,123,2,1,3,3,1,0
114,36,fedrn,0,124,0,119,0,0,0,0,0,0
114,36,final,0,124,0,119,0,0,0,0,0,0
114,61,scoreA,0,0,0,0,0,0,240,0,0,0
114,61,fedrn,0,0,0,0,0,0,240,0,0,0
114,61,final,0,0,0,0,0,0,240,0,0,0
114,13,scoreA,0,0,0,0,0,0,114,0,126,0
114,13,fedrn,0,0,0,0,0,0,112,0,126,0
114,13,final,0,0,0,0,0,0,112,0,126,0
114,63,scoreA,0,0,0,0,111,126,0,0,0,0
114,63,fedrn,0,0,0,0,113,130,0,0,0,0
114,63,final,0,0,0,0,113,130,0,0,0,0
114,11,scoreA,0,0,0,0,134,112,0,0,0,0
114,11,fedrn,0,0,0,0,136,109,0,0,0,0
114,11,final,0,0,0,0,136,109,0,0,0,0
114,28,scoreA,0,5,119,1,0,1,4,116,1,2
114,28,fedrn,0,0,121,0,0,0,0,124,0,0
114,28,final,0,0,121,0,0,0,0,124,0,0
115,24,scoreA,0,0,0,0,132,118,0,0,0,0
115,24,fedrn,0,0,0,0,132,117,0,0,0,0
115,24,final,0,0,0,0,132,117,0,0,0,0
115,34,scoreA,0,0,0,136,0,0,0,106,0,0
115,34,fedrn,0,0,0,137,0,0,0,108,0,0
115,34,final,0,0,0,137,0,0,0,108,0,0
115,85,scoreA,0,113,0,0,130,0,0,0,0,0
115,85,fedrn,0,112,0,0,127,0,0,0,0,0
115,85,final,0,112,0,0,127,0,0,0,0,0
115,62,scoreA,115,0,0,0,0,0,0,125,0,0
115,62,fedrn,113,0,0,0,0,0,0,125,0,0
115,62,final,113,0,0,0,0,0,0,125,0,0
115,73,scoreA,123,0,0,0,0,0,120,0,0,0
115,73,fedrn,119,0,0,0,0,0,119,0,0,0
115,73,final,119,0,0,0,0,0,119,0,0,0
115,88,scoreA,240,0,0,0,0,0,0,0,0,0
115,88,fedrn,240,0,0,0,0,0,0,0,0,0
115,88,final,240,0,0,0,0,0,0,0,0,0
115,41,scoreA,117,0,0,125,0,0,0,0,0,0
115,41,fedrn,112,0,0,124,0,0,0,0,0,0
115,41,final,112,0,0,124,0,0,0,0,0,0
115,94,scoreA,122,126,0,0,0,0,0,0,0,0
115,94,fedrn,122,126,0,0,0,0,0,0,0,0
115,94,final,122,126,0,0,0,0,0,0,0,0
115,15,scoreA,0,0,0,0,0,113,0,124,0,0
115,15,fedrn,0,0,0,0,0,120,0,136,0,0
115,15,final,0,0,0,0,0,120,0,136,0,0
115,77,scoreA,1,122,3,4,2,1,2,0,101,2
115,77,fedrn,0,130,0,0,0,0,0,0,108,0
115,77,final,0,130,0,0,0,0,0,0,108,0
116,47,scoreA,0,0,0,0,0,122,0,0,0,119
116,47,fedrn,0,0,0,0,0,124,0,0,0,119
116,47,final,0,0,0,0,0,124,0,0,0,119
116,59,scoreA,124,0,0,0,0,0,0,118,0,0
116,59,fedrn,122,0,0,0,0,0,0,119,0,0
116,59,final,122,0,0,0,0,0,0,119,0,0
116,43,scoreA,4,8,5,121,8,2,5,4,114,4
116,43,fedrn,0,1,0,124,0,0,0,0,119,0
116,43,final,0,1,0,124,0,0,0,0,119,0
116,33,scoreA,4,4,4,3,6,111,108,0,2,8
116,33,fedrn,0,1,0,0,0,108,127,0,0,0
116,33,final,0,1,0,0,0,108,127,0,0,0
116,4,scoreA,0,0,0,0,0,0,0,124,118,0
116,4,fedrn,0,0,0,0,0,0,0,124,117,0
116,4,final,0,0,0,0,0,0,0,124,117,0
116,99,scoreA,0,0,0,0,0,0,0,0,101,125
