epoch,client_id,scoreA_count,scoreA_precision,scoreA_recall,scoreA_false_clean,scoreA_missed_clean,true_clean_count,total_count
104,68,299,0.973244,0.970000,8,9,300,500
104,25,300,0.946667,0.946667,16,16,300,500
104,98,320,0.934375,0.996667,21,1,300,500
104,24,324,0.851852,0.920000,48,24,300,500
105,15,316,0.867089,0.913333,42,26,300,500
105,5,280,0.975000,0.910000,7,27,300,500
105,48,321,0.884735,0.946667,37,16,300,500
105,26,327,0.877676,0.956667,40,13,300,500
105,91,307,0.902280,0.923333,30,23,300,500
105,65,319,0.843260,0.896667,50,31,300,500
105,19,309,0.932039,0.960000,21,12,300,500
105,59,312,0.951923,0.990000,15,3,300,500
105,11,316,0.946203,0.996667,17,1,300,500
105,55,310,0.867742,0.896667,41,31,300,500
106,35,319,0.893417,0.950000,34,15,300,500
106,71,299,0.979933,0.976667,6,7,300,500
106,4,298,0.986577,0.980000,4,6,300,500
106,26,299,0.963211,0.960000,11,12,300,500
106,59,308,0.961039,0.986667,12,4,300,500
106,13,296,0.962838,0.950000,11,15,300,500
106,39,319,0.940439,1.000000,19,0,300,500
106,24,313,0.942492,0.983333,18,5,300,500
106,66,300,0.976667,0.976667,7,7,300,500
106,54,293,0.972696,0.950000,8,15,300,500
107,83,298,0.942953,0.936667,17,19,300,500
107,8,304,0.950658,0.963333,15,11,300,500
107,68,299,0.959866,0.956667,12,13,300,500
107,31,296,0.979730,0.966667,6,10,300,500
107,9,306,0.957516,0.976667,13,7,300,500
107,57,354,0.816384,0.963333,65,11,300,500
107,72,323,0.925697,0.996667,24,1,300,500
107,75,297,0.946128,0.936667,16,19,300,500
107,6,302,0.980132,0.986667,6,4,300,500
107,91,301,0.970100,0.973333,9,8,300,500
108,71,297,0.983165,0.973333,5,8,300,500
108,70,304,0.937500,0.950000,19,15,300,500
108,72,320,0.925000,0.986667,24,4,300,500
108,44,319,0.937304,0.996667,20,1,300,500
108,67,307,0.964169,0.986667,11,4,300,500
108,73,283,0.982332,0.926667,5,22,300,500
108,93,316,0.895570,0.943333,33,17,300,500
108,65,312,0.948718,0.986667,16,4,300,500
108,39,320,0.937500,1.000000,20,0,300,500
108,10,293,0.918089,0.896667,24,31,300,500
109,74,296,0.989865,0.976667,3,7,300,500
109,83,299,0.979933,0.976667,6,7,300,500
109,6,303,0.983498,0.993333,5,2,300,500
109,85,307,0.973941,0.996667,8,1,300,500
109,38,354,0.807910,0.953333,68,14,300,500
109,56,309,0.909385,0.936667,28,19,300,500
109,94,305,0.980328,0.996667,6,1,300,500
109,91,305,0.970492,0.986667,9,4,300,500
109,63,299,0.943144,0.940000,17,18,300,500
109,0,300,1.000000,1.000000,0,0,300,500
110,47,295,0.986441,0.970000,4,9,300,500
110,53,300,0.946667,0.946667,16,16,300,500
110,62,300,0.973333,0.973333,8,8,300,500
110,41,304,0.967105,0.980000,10,6,300,500
110,55,323,0.928793,1.000000,23,0,300,500
110,90,287,0.972125,0.930000,8,21,300,500
110,35,283,0.985866,0.930000,4,21,300,500
110,1,299,0.906355,0.903333,28,29,300,500
110,8,301,0.980066,0.983333,6,5,300,500
110,50,298,0.942953,0.936667,17,19,300,500
111,42,310,0.961290,0.993333,12,2,300,500
111,73,295,0.993220,0.976667,2,7,300,500
111,62,301,0.976744,0.980000,7,6,300,500
111,4,300,0.990000,0.990000,3,3,300,500
111,16,297,0.976431,0.966667,7,10,300,500
111,27,344,0.825581,0.946667,60,16,300,500
111,21,322,0.863354,0.926667,44,22,300,500
111,61,308,0.951299,0.976667,15,7,300,500
111,22,288,0.975694,0.936667,7,19,300,500
111,25,301,0.986711,0.990000,4,3,300,500
112,47,298,0.986577,0.980000,4,6,300,500
112,35,296,0.983108,0.970000,5,9,300,500
112,99,294,0.948980,0.930000,15,21,300,500
112,9,300,1.000000,1.000000,0,0,300,500
112,27,292,0.955479,0.930000,13,21,300,500
112,12,305,0.888525,0.903333,34,29,300,500
112,30,312,0.884615,0.920000,36,24,300,500
112,11,315,0.942857,0.990000,18,3,300,500
112,13,295,0.989831,0.973333,3,8,300,500
112,37,303,0.943894,0.953333,17,14,300,500
113,69,316,0.844937,0.890000,49,33,300,500
113,87,306,0.941176,0.960000,18,12,300,500
113,23,293,0.986348,0.963333,4,11,300,500
113,88,307,0.964169,0.986667,11,4,300,500
113,60,300,1.000000,1.000000,0,0,300,500
113,94,296,0.993243,0.980000,2,6,300,500
113,6,302,0.983444,0.990000,5,3,300,500
113,65,313,0.942492,0.983333,18,5,300,500
113,7,330,0.872727,0.960000,42,12,300,500
113,24,317,0.933754,0.986667,21,4,300,500
114,8,298,0.983221,0.976667,5,7,300,500
114,38,314,0.926752,0.970000,23,9,300,500
114,34,321,0.881620,0.943333,38,17,300,500
114,26,304,0.970395,0.983333,9,5,300,500
114,36,303,0.920792,0.930000,24,21,300,500
114,61,300,1.000000,1.000000,0,0,300,500
114,13,293,0.996587,0.973333,1,8,300,500
114,63,307,0.967427,0.990000,10,3,300,500
114,11,299,0.959866,0.956667,12,13,300,500
114,28,285,0.940351,0.893333,17,32,300,500
115,24,313,0.942492,0.983333,18,5,300,500
115,34,312,0.945513,0.983333,17,5,300,500
115,85,303,0.983498,0.993333,5,2,300,500
115,62,306,0.967320,0.986667,10,4,300,500
115,73,293,0.993174,0.970000,2,9,300,500
115,88,300,1.000000,1.000000,0,0,300,500
115,41,306,0.960784,0.980000,12,6,300,500
115,94,298,0.989933,0.983333,3,5,300,500
115,15,302,0.960265,0.966667,12,10,300,500
115,77,287,0.968641,0.926667,9,22,300,500
116,47,298,0.993289,0.986667,2,4,300,500
116,59,310,0.958065,0.990000,13,3,300,500
116,43,303,0.910891,0.920000,27,24,300,500
116,33,269,0.959108,0.860000,11,42,300,500
116,4,301,0.986711,0.990000,4,3,300,500
116,99,309,0.944984,0.973333,17,8,300,500
116,61,300,1.000000,1.000000,0,0,300,500
116,27,322,0.931677,1.000000,22,0,300,500
116,12,290,0.989655,0.956667,3,13,300,500
116,57,317,0.933754,0.986667,21,4,300,500
117,73,292,0.996575,0.970000,1,9,300,500
117,31,301,0.970100,0.973333,9,8,300,500
117,29,300,1.000000,1.000000,0,0,300,500
117,19,286,0.986014,0.940000,4,18,300,500
117,26,305,0.947541,0.963333,16,11,300,500
117,15,297,0.956229,0.946667,13,16,300,500
117,44,318,0.937107,0.993333,20,2,300,500
117,0,300,1.000000,1.000000,0,0,300,500
117,48,312,0.945513,0.983333,17,5,300,500
117,94,299,0.989967,0.986667,3,4,300,500
118,6,301,0.986711,0.990000,4,3,300,500
118,32,302,0.947020,0.953333,16,14,300,500
118,24,308,0.938312,0.963333,19,11,300,500
118,89,315,0.901587,0.946667,31,16,300,500
118,52,289,0.944637,0.910000,16,27,300,500
118,1,301,0.983389,0.986667,5,4,300,500
118,45,308,0.931818,0.956667,21,13,300,500
118,99,321,0.931464,0.996667,22,1,300,500
118,17,307,0.895765,0.916667,32,25,300,500
118,31,299,0.979933,0.976667,6,7,300,500
119,97,314,0.942675,0.986667,18,4,300,500
119,36,297,0.993266,0.983333,2,5,300,500
119,64,300,1.000000,1.000000,0,0,300,500
119,81,325,0.858462,0.930000,46,21,300,500
119,82,296,0.989865,0.976667,3,7,300,500
119,68,300,0.980000,0.980000,6,6,300,500
119,59,303,0.970297,0.980000,9,6,300,500
119,61,300,1.000000,1.000000,0,0,300,500
119,17,308,0.957792,0.983333,13,5,300,500
119,25,301,0.983389,0.986667,5,4,300,500
120,12,299,0.983278,0.980000,5,6,300,500
120,47,298,0.993289,0.986667,2,4,300,500
120,2,292,0.989726,0.963333,3,11,300,500
120,38,307,0.931596,0.953333,21,14,300,500
120,88,300,1.000000,1.000000,0,0,300,500
120,5,298,0.979866,0.973333,6,8,300,500
120,92,294,0.972789,0.953333,8,14,300,500
120,71,300,0.983333,0.983333,5,5,300,500
120,7,301,0.970100,0.973333,9,8,300,500
120,74,300,1.000000,1.000000,0,0,300,500
121,66,279,0.974910,0.906667,7,28,300,500
121,80,300,1.000000,1.000000,0,0,300,500
121,92,300,0.990000,0.990000,3,3,300,500
121,51,319,0.927900,0.986667,23,4,300,500
121,46,311,0.951768,0.986667,15,4,300,500
121,56,306,0.970588,0.990000,9,3,300,500
121,21,302,0.950331,0.956667,15,13,300,500
121,55,321,0.931464,0.996667,22,1,300,500
121,26,310,0.958065,0.990000,13,3,300,500
121,7,297,0.976431,0.966667,7,10,300,500
122,94,297,0.993266,0.983333,2,5,300,500
122,15,306,0.954248,0.973333,14,8,300,500
122,34,313,0.945687,0.986667,17,4,300,500
122,4,298,0.989933,0.983333,3,5,300,500
122,43,297,0.996633,0.986667,1,4,300,500
122,79,324,0.885802,0.956667,37,13,300,500
122,39,306,0.954248,0.973333,14,8,300,500
122,96,305,0.934426,0.950000,20,15,300,500
122,84,293,0.976109,0.953333,7,14,300,500
122,56,298,0.973154,0.966667,8,10,300,500
123,84,297,0.976431,0.966667,7,10,300,500
123,60,300,1.000000,1.000000,0,0,300,500
123,5,297,0.986532,0.976667,4,7,300,500
123,17,310,0.958065,0.990000,13,3,300,500
123,32,304,0.963816,0.976667,11,7,300,500
123,45,312,0.951923,0.990000,15,3,300,500
123,21,317,0.946372,1.000000,17,0,300,500
123,10,311,0.929260,0.963333,22,11,300,500
123,51,314,0.945860,0.990000,17,3,300,500
123,0,300,1.000000,1.000000,0,0,300,500
124,8,302,0.980132,0.986667,6,4,300,500
124,69,310,0.938710,0.970000,19,9,300,500
124,19,302,0.973510,0.980000,8,6,300,500
124,88,300,1.000000,1.000000,0,0,300,500
124,25,298,0.986577,0.980000,4,6,300,500
124,93,307,0.970684,0.993333,9,2,300,500
124,13,293,0.996587,0.973333,1,8,300,500
124,71,291,0.975945,0.946667,7,16,300,500
124,94,297,0.996633,0.986667,1,4,300,500
124,91,310,0.964516,0.996667,11,1,300,500
125,66,299,0.989967,0.986667,3,4,300,500
125,48,315,0.942857,0.990000,18,3,300,500
125,85,224,0.973214,0.726667,6,82,300,500
125,61,300,1.000000,1.000000,0,0,300,500
125,93,299,0.989967,0.986667,3,4,300,500
125,56,299,0.983278,0.980000,5,6,300,500
125,87,306,0.941176,0.960000,18,12,300,500
125,86,288,0.968750,0.930000,9,21,300,500
125,10,317,0.936909,0.990000,20,3,300,500
125,80,300,1.000000,1.000000,0,0,300,500
126,46,306,0.977124,0.996667,7,1,300,500
126,81,300,0.950000,0.950000,15,15,300,500
126,51,310,0.954839,0.986667,14,4,300,500
126,93,299,0.989967,0.986667,3,4,300,500
126,20,302,0.956954,0.963333,13,11,300,500
126,19,304,0.973684,0.986667,8,4,300,500
126,54,301,0.986711,0.990000,4,3,300,500
126,9,300,1.000000,1.000000,0,0,300,500
126,23,297,0.979798,0.970000,6,9,300,500
126,4,296,0.989865,0.976667,3,7,300,500
127,95,313,0.942492,0.983333,18,5,300,500
127,75,298,0.986577,0.980000,4,6,300,500
127,25,301,0.986711,0.990000,4,3,300,500
127,96,301,0.983389,0.986667,5,4,300,500
127,78,305,0.911475,0.926667,27,22,300,500
127,14,302,0.930464,0.936667,21,19,300,500
127,23,296,0.996622,0.983333,1,5,300,500
127,70,295,0.996610,0.980000,1,6,300,500
127,32,300,0.973333,0.973333,8,8,300,500
127,9,300,1.000000,1.000000,0,0,300,500
128,32,299,0.979933,0.976667,6,7,300,500
128,9,300,1.000000,1.000000,0,0,300,500
128,19,302,0.970199,0.976667,9,7,300,500
128,13,293,0.996587,0.973333,1,8,300,500
128,56,299,0.989967,0.986667,3,4,300,500
128,59,300,0.973333,0.973333,8,8,300,500
128,68,298,0.983221,0.976667,5,7,300,500
128,79,298,0.956376,0.950000,13,15,300,500
128,39,309,0.944984,0.973333,17,8,300,500
128,36,296,0.996622,0.983333,1,5,300,500
129,6,299,0.989967,0.986667,3,4,300,500
129,67,304,0.953947,0.966667,14,10,300,500
129,82,297,0.989899,0.980000,3,6,300,500
129,31,295,0.986441,0.970000,4,9,300,500
129,54,300,0.996667,0.996667,1,1,300,500
129,22,300,0.990000,0.990000,3,3,300,500
129,78,314,0.936306,0.980000,20,6,300,500
129,64,300,1.000000,1.000000,0,0,300,500
129,14,301,0.983389,0.986667,5,4,300,500
129,90,295,0.993220,0.976667,2,7,300,500
130,18,321,0.906542,0.970000,30,9,300,500
130,49,293,0.907850,0.886667,27,34,300,500
130,94,298,0.993289,0.986667,2,4,300,500
130,22,291,0.975945,0.946667,7,16,300,500
130,7,300,0.983333,0.983333,5,5,300,500
130,40,340,0.838235,0.950000,55,15,300,500
130,82,296,0.989865,0.976667,3,7,300,500
130,75,298,0.986577,0.980000,4,6,300,500
130,46,301,0.973422,0.976667,8,7,300,500
130,84,299,0.979933,0.976667,6,7,300,500
131,20,302,0.953642,0.960000,14,12,300,500
131,26,300,0.980000,0.980000,6,6,300,500
131,54,301,0.996678,1.000000,1,0,300,500
131,53,306,0.960784,0.980000,12,6,300,500
131,71,299,0.986622,0.983333,4,5,300,500
131,75,299,0.986622,0.983333,4,5,300,500
131,95,305,0.954098,0.970000,14,9,300,500
131,94,300,0.993333,0.993333,2,2,300,500
131,2,300,1.000000,1.000000,0,0,300,500
131,7,283,0.982332,0.926667,5,22,300,500
132,19,296,0.969595,0.956667,9,13,300,500
132,61,300,1.000000,1.000000,0,0,300,500
132,66,295,0.983051,0.966667,5,10,300,500
132,62,295,0.983051,0.966667,5,10,300,500
132,29,300,1.000000,1.000000,0,0,300,500
132,17,309,0.954693,0.983333,14,5,300,500
132,52,294,0.993197,0.973333,2,8,300,500
132,93,298,0.989933,0.983333,3,5,300,500
132,77,286,0.968531,0.923333,9,23,300,500
132,83,302,0.970199,0.976667,9,7,300,500
133,99,326,0.917178,0.996667,27,1,300,500
133,64,300,1.000000,1.000000,0,0,300,500
133,85,301,0.980066,0.983333,6,5,300,500
133,2,300,1.000000,1.000000,0,0,300,500
133,98,318,0.933962,0.990000,21,3,300,500
133,5,298,0.986577,0.980000,4,6,300,500
133,92,302,0.986755,0.993333,4,2,300,500
133,24,310,0.938710,0.970000,19,9,300,500
133,22,291,0.986254,0.956667,4,13,300,500
133,66,300,0.983333,0.983333,5,5,300,500
134,39,308,0.954545,0.980000,14,6,300,500
134,98,314,0.942675,0.986667,18,4,300,500
134,99,321,0.931464,0.996667,22,1,300,500
134,31,298,0.979866,0.973333,6,8,300,500
134,80,300,1.000000,1.000000,0,0,300,500
134,91,306,0.970588,0.990000,9,3,300,500
134,94,297,0.996633,0.986667,1,4,300,500
134,67,287,0.972125,0.930000,8,21,300,500
134,64,300,1.000000,1.000000,0,0,300,500
134,52,298,0.993289,0.986667,2,4,300,500
135,0,300,1.000000,1.000000,0,0,300,500
135,42,306,0.970588,0.990000,9,3,300,500
135,68,295,0.986441,0.970000,4,9,300,500
135,29,300,1.000000,1.000000,0,0,300,500
135,55,313,0.942492,0.983333,18,5,300,500
135,81,299,0.936455,0.933333,19,20,300,500
135,64,300,1.000000,1.000000,0,0,300,500
135,84,295,0.969492,0.953333,9,14,300,500
135,3,289,0.975779,0.940000,7,18,300,500
135,59,305,0.963934,0.980000,11,6,300,500
136,68,296,0.986486,0.973333,4,8,300,500
136,44,318,0.937107,0.993333,20,2,300,500
136,64,300,1.000000,1.000000,0,0,300,500
136,95,303,0.950495,0.960000,15,12,300,500
136,75,299,0.986622,0.983333,4,5,300,500
136,30,295,0.983051,0.966667,5,10,300,500
136,93,293,0.993174,0.970000,2,9,300,500
136,31,297,0.989899,0.980000,3,6,300,500
136,37,320,0.937500,1.000000,20,0,300,500
136,66,301,0.980066,0.983333,6,5,300,500
137,92,297,0.989899,0.980000,3,6,300,500
137,84,298,0.973154,0.966667,8,10,300,500
137,87,293,0.965870,0.943333,10,17,300,500
137,14,302,0.976821,0.983333,7,5,300,500
137,76,297,0.993266,0.983333,2,5,300,500
137,1,300,0.986667,0.986667,4,4,300,500
137,62,295,0.989831,0.973333,3,8,300,500
137,71,300,0.990000,0.990000,3,3,300,500
137,58,299,0.969900,0.966667,9,10,300,500
137,54,301,0.996678,1.000000,1,0,300,500
138,90,297,0.993266,0.983333,2,5,300,500
138,12,288,0.993056,0.953333,2,14,300,500
138,20,296,0.962838,0.950000,11,15,300,500
138,86,297,0.996633,0.986667,1,4,300,500
138,2,300,1.000000,1.000000,0,0,300,500
138,94,297,0.993266,0.983333,2,5,300,500
138,49,307,0.954397,0.976667,14,7,300,500
138,92,299,0.989967,0.986667,3,4,300,500
138,36,298,0.996644,0.990000,1,3,300,500
138,67,304,0.963816,0.976667,11,7,300,500
139,99,321,0.931464,0.996667,22,1,300,500
139,12,295,0.996610,0.980000,1,6,300,500
139,94,297,0.993266,0.983333,2,5,300,500
139,49,310,0.948387,0.980000,16,6,300,500
139,0,300,1.000000,1.000000,0,0,300,500
139,6,298,0.993289,0.986667,2,4,300,500
139,90,296,0.993243,0.980000,2,6,300,500
139,66,302,0.980132,0.986667,6,4,300,500
139,27,320,0.928125,0.990000,23,3,300,500
139,97,318,0.940252,0.996667,19,1,300,500
140,66,174,0.942529,0.546667,10,136,300,500
140,18,298,0.983221,0.976667,5,7,300,500
140,17,300,0.966667,0.966667,10,10,300,500
140,22,302,0.980132,0.986667,6,4,300,500
140,89,310,0.958065,0.990000,13,3,300,500
140,72,315,0.930159,0.976667,22,7,300,500
140,24,312,0.939103,0.976667,19,7,300,500
140,39,306,0.950980,0.970000,15,9,300,500
140,3,297,1.000000,0.990000,0,3,300,500
140,91,309,0.964401,0.993333,11,2,300,500
141,78,309,0.954693,0.983333,14,5,300,500
141,56,300,0.990000,0.990000,3,3,300,500
141,19,300,0.976667,0.976667,7,7,300,500
141,57,321,0.931464,0.996667,22,1,300,500
141,31,298,0.983221,0.976667,5,7,300,500
141,39,311,0.954984,0.990000,14,3,300,500
141,99,314,0.949045,0.993333,16,2,300,500
141,81,291,0.969072,0.940000,9,18,300,500
141,91,307,0.967427,0.990000,10,3,300,500
141,71,300,0.993333,0.993333,2,2,300,500
142,7,297,0.986532,0.976667,4,7,300,500
142,39,297,0.949495,0.940000,15,18,300,500
142,29,300,1.000000,1.000000,0,0,300,500
142,70,294,0.993197,0.973333,2,8,300,500
142,50,314,0.942675,0.986667,18,4,300,500
142,4,296,0.989865,0.976667,3,7,300,500
142,76,299,0.993311,0.990000,2,3,300,500
142,37,310,0.941935,0.973333,18,8,300,500
142,51,316,0.936709,0.986667,20,4,300,500
142,14,304,0.963816,0.976667,11,7,300,500
143,67,301,0.976744,0.980000,7,6,300,500
143,94,299,0.993311,0.990000,2,3,300,500
143,60,300,1.000000,1.000000,0,0,300,500
143,76,298,0.996644,0.990000,1,3,300,500
143,36,297,1.000000,0.990000,0,3,300,500
143,42,299,0.996656,0.993333,1,2,300,500
143,84,299,0.979933,0.976667,6,7,300,500
143,53,299,0.973244,0.970000,8,9,300,500
143,75,297,0.986532,0.976667,4,7,300,500
143,34,308,0.957792,0.983333,13,5,300,500
144,30,308,0.967532,0.993333,10,2,300,500
144,59,297,0.979798,0.970000,6,9,300,500
144,38,307,0.938111,0.960000,19,12,300,500
144,81,297,0.966330,0.956667,10,13,300,500
144,68,296,0.986486,0.973333,4,8,300,500
144,42,301,0.990033,0.993333,3,2,300,500
144,86,294,0.996599,0.976667,1,7,300,500
144,85,300,0.990000,0.990000,3,3,300,500
144,11,318,0.937107,0.993333,20,2,300,500
144,93,295,0.993220,0.976667,2,7,300,500
145,86,296,0.996622,0.983333,1,5,300,500
145,49,289,0.944637,0.910000,16,27,300,500
145,14,299,0.986622,0.983333,4,5,300,500
145,65,318,0.943396,1.000000,18,0,300,500
145,0,300,1.000000,1.000000,0,0,300,500
145,15,306,0.960784,0.980000,12,6,300,500
145,9,300,1.000000,1.000000,0,0,300,500
145,68,294,0.986395,0.966667,4,10,300,500
145,34,268,0.955224,0.853333,12,44,300,500
145,64,300,1.000000,1.000000,0,0,300,500
146,82,296,0.989865,0.976667,3,7,300,500
146,9,300,1.000000,1.000000,0,0,300,500
146,38,317,0.930599,0.983333,22,5,300,500
146,95,304,0.960526,0.973333,12,8,300,500
146,12,299,0.993311,0.990000,2,3,300,500
146,71,301,0.990033,0.993333,3,2,300,500
146,88,300,1.000000,1.000000,0,0,300,500
146,51,313,0.948882,0.990000,16,3,300,500
146,56,292,0.976027,0.950000,7,15,300,500
146,29,300,1.000000,1.000000,0,0,300,500
147,12,294,0.989796,0.970000,3,9,300,500
147,57,311,0.958199,0.993333,13,2,300,500
147,63,309,0.951456,0.980000,15,6,300,500
147,98,313,0.945687,0.986667,17,4,300,500
147,9,300,1.000000,1.000000,0,0,300,500
147,46,303,0.980198,0.990000,6,3,300,500
147,26,300,0.980000,0.980000,6,6,300,500
147,96,297,0.976431,0.966667,7,10,300,500
147,25,299,0.986622,0.983333,4,5,300,500
147,42,299,0.989967,0.986667,3,4,300,500
148,68,294,0.989796,0.970000,3,9,300,500
148,27,311,0.938907,0.973333,19,8,300,500
148,69,312,0.942308,0.980000,18,6,300,500
148,41,291,0.972509,0.943333,8,17,300,500
148,49,302,0.953642,0.960000,14,12,300,500
148,47,302,0.983444,0.990000,5,3,300,500
148,78,314,0.945860,0.990000,17,3,300,500
148,36,297,1.000000,0.990000,0,3,300,500
148,54,271,0.974170,0.880000,7,36,300,500
148,51,314,0.942675,0.986667,18,4,300,500
149,49,308,0.957792,0.983333,13,5,300,500
149,72,312,0.932692,0.970000,21,9,300,500
149,65,306,0.960784,0.980000,12,6,300,500
149,34,294,0.962585,0.943333,11,17,300,500
149,6,301,0.990033,0.993333,3,2,300,500
149,64,300,1.000000,1.000000,0,0,300,500
149,90,296,0.993243,0.980000,2,6,300,500
149,8,299,0.989967,0.986667,3,4,300,500
149,99,313,0.952077,0.993333,15,2,300,500
149,88,300,1.000000,1.000000,0,0,300,500
150,7,297,0.986532,0.976667,4,7,300,500
150,72,319,0.927900,0.986667,23,4,300,500
150,50,306,0.944444,0.963333,17,11,300,500
150,78,311,0.945338,0.980000,17,6,300,500
150,99,310,0.951613,0.983333,15,5,300,500
150,95,303,0.953795,0.963333,14,11,300,500
150,41,300,0.980000,0.980000,6,6,300,500
150,91,291,0.965636,0.936667,10,19,300,500
150,30,274,0.978102,0.893333,6,32,300,500
150,69,311,0.945338,0.980000,17,6,300,500
151,96,302,0.980132,0.986667,6,4,300,500
151,27,313,0.945687,0.986667,17,4,300,500
151,63,303,0.950495,0.960000,15,12,300,500
151,20,285,0.978947,0.930000,6,21,300,500
151,16,293,0.976109,0.953333,7,14,300,500
151,56,299,0.976589,0.973333,7,8,300,500
151,82,297,0.989899,0.980000,3,6,300,500
151,45,292,0.965753,0.940000,10,18,300,500
151,41,298,0.986577,0.980000,4,6,300,500
151,62,295,0.989831,0.973333,3,8,300,500
152,21,315,0.946032,0.993333,17,2,300,500
152,53,298,0.976510,0.970000,7,9,300,500
152,68,300,0.986667,0.986667,4,4,300,500
152,14,301,0.986711,0.990000,4,3,300,500
152,52,299,0.993311,0.990000,2,3,300,500
152,4,298,0.989933,0.983333,3,5,300,500
152,71,302,0.990066,0.996667,3,1,300,500
152,41,297,0.983165,0.973333,5,8,300,500
152,16,292,0.989726,0.963333,3,11,300,500
152,7,297,0.983165,0.973333,5,8,300,500
153,27,305,0.950820,0.966667,15,10,300,500
153,52,299,0.993311,0.990000,2,3,300,500
153,64,300,1.000000,1.000000,0,0,300,500
153,94,298,0.993289,0.986667,2,4,300,500
153,60,300,1.000000,1.000000,0,0,300,500
153,32,245,0.959184,0.783333,10,65,300,500
153,36,296,1.000000,0.986667,0,4,300,500
153,0,300,1.000000,1.000000,0,0,300,500
153,99,317,0.946372,1.000000,17,0,300,500
153,18,296,0.989865,0.976667,3,7,300,500
154,71,267,0.973783,0.866667,7,40,300,500
154,33,300,0.973333,0.973333,8,8,300,500
154,48,309,0.948220,0.976667,16,7,300,500
154,1,301,0.990033,0.993333,3,2,300,500
154,36,298,0.996644,0.990000,1,3,300,500
154,30,301,0.970100,0.973333,9,8,300,500
154,20,305,0.950820,0.966667,15,10,300,500
154,54,303,0.990099,1.000000,3,0,300,500
154,89,301,0.970100,0.973333,9,8,300,500
154,59,298,0.979866,0.973333,6,8,300,500
155,72,318,0.927673,0.983333,23,5,300,500
155,81,159,0.949686,0.503333,8,149,300,500
155,73,293,1.000000,0.976667,0,7,300,500
155,99,314,0.942675,0.986667,18,4,300,500
155,4,299,0.989967,0.986667,3,4,300,500
155,76,296,0.996622,0.983333,1,5,300,500
155,96,297,0.989899,0.980000,3,6,300,500
155,92,300,0.986667,0.986667,4,4,300,500
155,20,299,0.966555,0.963333,10,11,300,500
155,18,296,0.989865,0.976667,3,7,300,500
156,43,296,0.989865,0.976667,3,7,300,500
156,97,312,0.951923,0.990000,15,3,300,500
156,15,308,0.957792,0.983333,13,5,300,500
156,29,300,1.000000,1.000000,0,0,300,500
156,40,326,0.920245,1.000000,26,0,300,500
156,28,301,0.963455,0.966667,11,10,300,500
156,30,301,0.973422,0.976667,8,7,300,500
156,52,300,0.993333,0.993333,2,2,300,500
156,36,298,0.996644,0.990000,1,3,300,500
156,51,312,0.942308,0.980000,18,6,300,500
157,44,314,0.949045,0.993333,16,2,300,500
157,74,300,1.000000,1.000000,0,0,300,500
157,63,301,0.963455,0.966667,11,10,300,500
157,98,294,0.955782,0.936667,13,19,300,500
157,72,322,0.922360,0.990000,25,3,300,500
157,23,297,0.996633,0.986667,1,4,300,500
157,30,296,0.972973,0.960000,8,12,300,500
157,47,295,0.996610,0.980000,1,6,300,500
